id,url,format,description,position,revision_id,hash,state,extras,name,resource_type,mimetype,mimetype_inner,size,last_modified,cache_url,cache_last_updated,webstore_url,webstore_last_updated,created,url_type,package_id,private,pg_size_pretty,pg_relation_size,new_pg_size_pretty,new_pg_relation_size,old_tuple_count,new_tuple_count,group,size_diff,size_new/old,tuples_diff,tuples_new/old,name_package,title,version,url_package,license_id,revision_id_package,author,author_email,maintainer,maintainer_email,state_package,type,owner_org,private_package,metadata_modified,creator_user_id,metadata_created
fc4624b5-de7d-4105-9973-bb39bc7d7a54,https://data.wprdc.org/datastore/dump/fc4624b5-de7d-4105-9973-bb39bc7d7a54,CSV,,187,8271700e-751e-41c3-9489-1c2407ea4ebb,,active,"{""datastore_active"": true}",2023-02 Events Archive,,text/csv,,,2023-02-10 05:01:53.655523,,,,,2023-02-10 10:01:20.618452,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f,168 kB,172032.0,0 bytes,0.0,60.0,-1.0,f,-172032.0,0.0,-61.0,-0.016666666666666666,bigburgh-social-service-listings,BigBurgh Social Service Listings,,,cc-by,7f1e8a7e-2e69-4f12-9de5-a5b9e2682865,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 16:15:36.446825,3ce6f225-abed-46d2-9f0e-956c736793ca,2018-02-19 19:23:26.124213
e4b54364-8c62-4897-abca-e99f17f91c92,https://data.wprdc.org/dataset/7bd99c7c-e824-4710-894b-73721bef6f88/resource/e4b54364-8c62-4897-abca-e99f17f91c92/download/pittsburghpaemergency-medical-service-districts.kml,KML,,4,b9a03fe7-3e45-44c5-a711-ceb216d8e16b,,active,"{""datastore_active"": false}",KML,,application/vnd.google-earth.kml+xml,,568716.0,2023-03-15 08:09:54.591295,,,,,2021-03-09 21:01:38.528389,upload,7bd99c7c-e824-4710-894b-73721bef6f88,f,,,,,,,e,,,,,emergency-medical-service-districts,Emergency Medical Service Districts,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/a9596afef5ab4602a95d258cdeb164c1_0,notspecified,b4ff7cce-096c-428e-a952-0d90621359d9,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:09:58.291094,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:38.429025
7732edaf-ecd8-4a83-8474-7d296f2d2428,https://data.wprdc.org/dataset/61da498f-8a6e-4754-b8e8-67c25fd8ea05/resource/7732edaf-ecd8-4a83-8474-7d296f2d2428/download/alcogisallegheny-county-tif-exclusions.zip,ZIP,,5,bd54cffd-e114-4f16-99e0-3e9918328e8c,,active,"{""datastore_active"": false}",Shapefile,,application/zip,,27648.0,2023-04-08 13:19:11.077898,,,,,2020-09-29 17:01:54.647542,upload,61da498f-8a6e-4754-b8e8-67c25fd8ea05,f,,,,,,,7,,,,,allegheny-county-tif-exclusions,Allegheny County TIF Exclusions,,http://openac-alcogis.opendata.arcgis.com/datasets/cd3d579c0cc946e684dd93776d78ef1b_0,notspecified,7dd88d84-e617-4faa-9d3c-7705da1bac5f,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:19:11.213417,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:32:55.316723
84def2ca-68ce-48a8-9618-e71a98fe6442,https://data.wprdc.org/datastore/dump/84def2ca-68ce-48a8-9618-e71a98fe6442,CSV,,104,34ec964d-f0d1-470c-92a6-ccf63ec31cd0,,active,"{""datastore_active"": true}",2020-10 Safe Places Archive,,text/csv,,,2020-10-10 05:01:33.971047,,,,,2020-10-10 09:01:19.4259,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f,40 kB,40960.0,24 kB,24576.0,19.0,19.0,8,-16384.0,0.6,0.0,1.0,bigburgh-social-service-listings,BigBurgh Social Service Listings,,,cc-by,7f1e8a7e-2e69-4f12-9de5-a5b9e2682865,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 16:15:36.446825,3ce6f225-abed-46d2-9f0e-956c736793ca,2018-02-19 19:23:26.124213
988b8b2a-4fce-45bc-aba6-438ca78e92f1,https://data.wprdc.org/datastore/dump/988b8b2a-4fce-45bc-aba6-438ca78e92f1,CSV,,36,4fd724ca-aa12-4866-b410-97e7dce9ad78,,active,"{""datastore_active"": true}",2020 General,,text/csv,,,2021-05-13 11:01:22.884595,,,,,2020-10-16 15:01:23.140972,datapusher,ea85f4b5-0b95-41b8-86ee-f1e6d16fc409,f,80 kB,81920.0,0 bytes,0.0,106.0,-1.0,9,-81920.0,0.0,-107.0,-0.009433962264150943,election-results,Allegheny County Election Results,,,cc-zero,e71db1da-8552-4936-950b-10231fd6c800,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-09 15:01:28.301901,e7f3f84d-571d-45a8-a84a-b79ce88bc083,2015-07-22 14:10:46.050458
eaa6bed2-0ee5-47e5-aad1-0a926e03dfe0,https://data.wprdc.org/dataset/ea85f4b5-0b95-41b8-86ee-f1e6d16fc409/resource/eaa6bed2-0ee5-47e5-aad1-0a926e03dfe0/download/detailxml.zip,ZIP,,39,4fd724ca-aa12-4866-b410-97e7dce9ad78,,active,"{""datastore_active"": false}",2021 Primary by Precinct (zipped XML file),,application/zip,,60461850.0,2021-10-26 15:01:59.967342,,,,,2021-05-14 15:01:39.087588,upload,ea85f4b5-0b95-41b8-86ee-f1e6d16fc409,f,,,,,,,e,,,,,election-results,Allegheny County Election Results,,,cc-zero,e71db1da-8552-4936-950b-10231fd6c800,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-09 15:01:28.301901,e7f3f84d-571d-45a8-a84a-b79ce88bc083,2015-07-22 14:10:46.050458
e1768195-5ecc-415e-8510-746bdec385b7,https://data.wprdc.org/dataset/7bd99c7c-e824-4710-894b-73721bef6f88/resource/e1768195-5ecc-415e-8510-746bdec385b7/download/pittsburghpaemergency-medical-service-districts.zip,ZIP,,5,965a56cb-cfa3-4837-af25-efcc6e62ae6d,,active,"{""datastore_active"": false}",Shapefile,,application/zip,,183803.0,2023-03-15 08:09:58.092006,,,,,2021-03-09 21:01:38.528392,upload,7bd99c7c-e824-4710-894b-73721bef6f88,f,,,,,,,e,,,,,emergency-medical-service-districts,Emergency Medical Service Districts,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/a9596afef5ab4602a95d258cdeb164c1_0,notspecified,b4ff7cce-096c-428e-a952-0d90621359d9,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:09:58.291094,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:38.429025
7cfbcb1f-332b-4965-9779-4dcda5b85568,https://data.wprdc.org/dataset/c5ae9638-7572-4ed9-a193-384cb2ff4d03/resource/7cfbcb1f-332b-4965-9779-4dcda5b85568/download/vacantpropertyrates.zip,ZIP,Data in ESRI Shapefile format,2,80b8827b-3e63-44cd-bb8e-fc36022bcf29,,active,"{""datastore_active"": false}",Vacant Property Rates 2016 Quarter 2 Data,,application/zip,,,2017-02-09 18:09:20.363144,,,,,2017-02-09 11:36:02.611409,upload,c5ae9638-7572-4ed9-a193-384cb2ff4d03,f,,,,,,,7,,,,,vacant-addresses,Pennsylvania Vacant Addresses,,,cc-zero,14841edf-4a62-40a3-af64-d98a7b506f77,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-03-17 16:22:16.382621,5bc4abe7-5a62-4b45-8291-e86657ffd4b1,2016-12-02 13:59:47.671521
4e220b05-e77c-4663-ad9f-b5d4f973b588,https://wiki.tessercat.net/wiki/DASH_Data_Guide#Vacant_Addresses,HTML,This data appears in the Data Across Sectors for Health Data User Guide,3,d7ea2237-e365-482f-bba7-08c9447b7b19,,active,"{""datastore_active"": false}",DASH Data Guide,,text/html,,,,,,,,2017-01-27 14:06:11.011909,,c5ae9638-7572-4ed9-a193-384cb2ff4d03,f,,,,,,,4,,,,,vacant-addresses,Pennsylvania Vacant Addresses,,,cc-zero,14841edf-4a62-40a3-af64-d98a7b506f77,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-03-17 16:22:16.382621,5bc4abe7-5a62-4b45-8291-e86657ffd4b1,2016-12-02 13:59:47.671521
b5b45ac6-f8ef-4805-b4e4-fc7c63fb4075,https://data.wprdc.org/dataset/6eb1be84-7abe-45c3-8a37-90db80ea6149/resource/b5b45ac6-f8ef-4805-b4e4-fc7c63fb4075/download/pittsburghpalandslide-prone-areas.geojson,GeoJSON,,2,c1cdbb7f-1414-431c-b478-729466f368fc,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,752804.0,2023-03-29 08:01:10.689169,,,,,2021-03-09 21:01:53.093787,upload,6eb1be84-7abe-45c3-8a37-90db80ea6149,f,,,,,,,b,,,,,landslide-prone-areas,Landslide Prone Areas,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/194cdce70d084b7e893653dece2de0bd_0,notspecified,7fb19534-7d14-450b-aae3-bb5cccdcc114,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-29 12:01:22.957803,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:53.082586
6b8b7fc6-75f6-498f-9830-5df1bf5bdfa5,traffic_counter_img.geojson,GeoJSON,"The data dictionary for this GeoJSON file can be found below the data table on this page: 
https://data.wprdc.org/dataset/traffic-count-data-city-of-pittsburgh/resource/6dfd4f8f-cbf5-4917-a5eb-fd07f4403167",1,589ca623-82bd-47be-97a4-5ca4504d55db,,active,"{""datastore_active"": false}",Traffic Count Data,,application/json,,421434.0,2022-12-19 14:31:39.279395,,,,,2020-01-06 19:39:35.884982,upload,a45d5ee0-c7d2-4663-a153-8434e1a26779,f,,,,,,,6,,,,,traffic-count-data-city-of-pittsburgh,City of Pittsburgh Traffic Count,,,cc-zero,073671af-529c-4e24-97f0-62755d0b32c5,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2022-12-19 14:31:39.332582,6e74eabc-47e8-4620-8ad1-4dfbce592c2c,2019-12-19 20:17:33.786447
b73661f6-6a09-4676-9759-a633e762b812,https://data.wprdc.org/dataset/6ff17545-2e53-4e51-a9e4-0c4681ad3e4b/resource/b73661f6-6a09-4676-9759-a633e762b812/download/r3_primarycare_opendata.csv,CSV,Primary Care Visits,1,14919c05-3620-4acb-8cda-a440c92c0bbe,,active,"{""datastore_active"": true}",UPMC Primary Care Visits 2016-19,,text/csv,,263764.0,2022-06-23 14:20:36.737227,,,,,2022-06-23 14:20:36.808085,upload,6ff17545-2e53-4e51-a9e4-0c4681ad3e4b,f,1552 kB,1589248.0,0 bytes,0.0,4366.0,-1.0,b,-1589248.0,0.0,-4367.0,-0.00022904260192395785,pediatric-and-primary-care-emergency-department-and-primary-care-visits,Pediatric Emergency Department and Primary Care Visits (UPMC),,,cc-by,56ed386b-1c65-4246-ab89-dbc4a6e72b94,,,,,active,dataset,9a8672cf-4e5b-43b0-92ab-732d1bb17a55,f,2022-09-19 02:30:49.937866,9c1c3a99-0232-4b6c-b105-4a1ac5074184,2022-06-23 14:14:39.377108
5b416b11-c9aa-4209-9b98-9d956105a8ec,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-beltway-system-street-centerlines,HTML,,0,6af1995f-33c3-42c5-8847-3cf51f184154,,active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-04-08 13:21:19.369642,,,,,2019-01-01 17:45:55.214127,,7e26b7ca-26c1-4185-b33f-d17f4c6af9de,f,,,,,,,5,,,,,allegheny-county-beltway-system-street-centerlines,Allegheny County Beltway System Street Centerlines,,http://openac-alcogis.opendata.arcgis.com/datasets/efef714cf0dd4ea1a4786d6bb6d08fd9_0,,ff6cab36-de41-4d3b-ac6b-1fee381c757f,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:21:57.610672,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:07.39127
8bc54879-44a2-4ab2-ae49-1412311bb0a2,https://pghgishub-pittsburghpa.opendata.arcgis.com/maps/pittsburghpa::dpw-environmental-services-divisions,HTML,,5,3fc5a5ff-8330-48d2-b6ee-07e418ec528e,,active,"{""datastore_active"": false}",DPW Environmental Services Divisions (data source landing page),,text/html,,,2023-03-15 08:06:28.987801,,,,,2022-06-15 16:14:12.146,,353f0870-8e5d-43c0-91fc-85eeae66c675,f,,,,,,,8,,,,,dpw-environmental-services-divisions,DPW Environmental Services Divisions,,,notspecified,78701aea-5c05-4e7e-885f-bfac50a61a71,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:06:29.135542,c04d83b9-8d45-45c6-b6c3-f82aa39ae539,2021-11-01 18:14:13.15326
a83d5534-d716-4167-9c7b-d9cd325de86d,https://data.wprdc.org/dataset/a84df4e3-8ec6-48d0-9d68-194a89d5a8b2/resource/a83d5534-d716-4167-9c7b-d9cd325de86d/download/pittsburghpadpwparkmaintenance.zip,ZIP,,5,0d2b8a2a-11c0-48b5-8e6b-dc5863d8c711,,active,"{""datastore_active"": false}",Shapefile,,application/zip,,87278.0,2023-03-15 08:10:21.806908,,,,,2022-06-15 18:10:55.165976,upload,a84df4e3-8ec6-48d0-9d68-194a89d5a8b2,f,,,,,,,a,,,,,dpw-park-maintenance-divisions,DPW Park Maintenance Divisions,,,notspecified,45c982a1-0ef5-40d4-8795-de4395a91946,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 12:10:21.941109,c04d83b9-8d45-45c6-b6c3-f82aa39ae539,2022-06-15 18:02:44.605846
48dc5305-7a59-433b-865f-c3db3ad4cd40,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Pennsylvania_House_of_Representatives_Districts/FeatureServer/0,HTML,,1,ee350fe0-61ed-4c22-9b77-f9c0c4ede879,,active,"{""datastore_active"": false}",Esri Rest API,,text/html,,,2023-04-08 13:22:03.99381,,,,,2019-01-01 17:45:32.421032,,c725355a-d52b-415b-b02f-5cb5291a5298,f,,,,,,,4,,,,,allegheny-county-pennsylvania-house-of-representatives-district-boundaries,Allegheny County Pennsylvania House of Representatives District Boundaries,,http://openac-alcogis.opendata.arcgis.com/datasets/ff02e0b9fd7946ffbf7cf661e2ffd7de_0,,9121cb56-2fce-44db-88f6-a6c96db192be,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:22:20.02673,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:32:38.590103
3115c0b9-b48a-49aa-8e39-fd318eb62c04,https://data.wprdc.org/dataset/ece64ad3-05eb-46dd-ba38-c83b5373812f/resource/3115c0b9-b48a-49aa-8e39-fd318eb62c04/download/busstopusagebyroute.csv,CSV,,1,29f26fe3-94ab-4512-970c-4feb0303fc5e,,active,"{""datastore_active"": true}",Transit Stop Usage by Route - Deprecated,,text/csv,,1889244.0,2019-11-13 14:33:55.209908,,,,,2019-11-13 14:33:55.292046,upload,ece64ad3-05eb-46dd-ba38-c83b5373812f,f,8896 kB,9109504.0,6632 kB,6791168.0,11901.0,11901.0,3,-2318336.0,0.7455035971223022,0.0,1.0,prt-transit-stop-usage,Pittsburgh Regional Transit Bus Stop Usage,,,cc-by,f94f1b55-bbaf-49df-bd7a-d3e9b113a1f3,,,,,active,dataset,0666b732-fc3f-4568-b780-1b457a1b25e7,f,2022-07-07 14:15:45.479088,1a731ba1-7d57-4de3-8477-aff4c3788e01,2019-11-13 14:33:26.045034
9dd35e85-2db0-4b8f-970f-f344cb0cf068,https://data.wprdc.org/datastore/dump/9dd35e85-2db0-4b8f-970f-f344cb0cf068,CSV,,105,05e69eb6-7c1c-4b6b-9559-dd545b55dd2f,,active,"{""datastore_active"": true}",2020-10 Services Archive,,text/csv,,,2020-10-10 05:02:22.073743,,,,,2020-10-10 09:02:06.107247,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f,552 kB,565248.0,0 bytes,0.0,297.0,-1.0,9,-565248.0,0.0,-298.0,-0.003367003367003367,bigburgh-social-service-listings,BigBurgh Social Service Listings,,,cc-by,7f1e8a7e-2e69-4f12-9de5-a5b9e2682865,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 16:15:36.446825,3ce6f225-abed-46d2-9f0e-956c736793ca,2018-02-19 19:23:26.124213
5a05b9ec-2fbf-43f2-bfff-1de2555ff7d4,https://data.wprdc.org/datastore/dump/5a05b9ec-2fbf-43f2-bfff-1de2555ff7d4,CSV,,2,20f1035a-2341-4990-9787-5f0a69913fab,,active,"{""datastore_active"": true}",Current List of Services,,text/csv,,,2023-03-10 05:02:10.031351,,,,,2018-03-02 15:14:14.958043,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f,552 kB,565248.0,352 kB,360448.0,207.0,207.0,5,-204800.0,0.6376811594202898,0.0,1.0,bigburgh-social-service-listings,BigBurgh Social Service Listings,,,cc-by,7f1e8a7e-2e69-4f12-9de5-a5b9e2682865,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 16:15:36.446825,3ce6f225-abed-46d2-9f0e-956c736793ca,2018-02-19 19:23:26.124213
ca4ee6a6-3058-487f-9724-2a335b2d79f2,https://data.wprdc.org/dataset/e298e2ae-07c0-4aa4-a2ca-2c8db845b552/resource/ca4ee6a6-3058-487f-9724-2a335b2d79f2/download/pittsburghpapghwebparks.geojson,GeoJSON,,2,bcf8c691-e136-4119-9205-a7b0466dd469,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,2221489.0,2023-03-29 08:02:17.375285,,,,,2021-03-09 21:01:54.390973,upload,e298e2ae-07c0-4aa4-a2ca-2c8db845b552,f,,,,,,,c,,,,,parks1,Parks,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/c39ca624271a4fe0afe7087a9ea805f9_0,notspecified,384d38cf-a39a-46df-87f5-9265600b1fe5,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-29 12:02:31.522233,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:54.340187
4ff5eb17-e2ad-4818-97c4-8f91fc6b6396,https://data.wprdc.org/datastore/dump/4ff5eb17-e2ad-4818-97c4-8f91fc6b6396,CSV,,0,91c3d6c5-76f5-4fd9-955e-58d76a71a691,,active,"{""datastore_active"": true}",City Owned Properties,,text/csv,,,2023-04-07 23:15:11.563848,,,,,2017-03-21 16:10:16.35544,datapusher,d93bb0b3-f123-4ac5-8ca2-21fb4da70b86,f,1976 kB,2023424.0,2048 kB,2097152.0,5000.0,5237.0,4,73728.0,1.0364372469635628,237.0,1.0474,city-owned-property,City-Owned Property,,,cc-by,03c44dd9-e422-4b39-89fe-be456a751bbc,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-04-08 03:15:11.693541,6c731a2e-33c6-4cd8-97e9-8ac3e39c35fc,2017-03-17 15:07:57.512291
ae9f7dee-d0a9-4ef1-a8e2-713b80f1037e,https://data.wprdc.org/dataset/676409b6-c7d2-476f-b87d-e1d707c8aa36/resource/ae9f7dee-d0a9-4ef1-a8e2-713b80f1037e/download/alcogisallegheny-county-dam-locations.geojson,GeoJSON,,2,fec18e1d-3b73-451e-9919-bfc90cedab85,,active,"{""datastore_active"": false}",GeoJSON,,application/json,,29828.0,2023-04-08 13:19:58.669959,,,,,2020-10-20 17:01:12.122176,upload,676409b6-c7d2-476f-b87d-e1d707c8aa36,f,,,,,,,a,,,,,allegheny-county-dam-locations2,Allegheny County Dam Locations,,https://openac-alcogis.opendata.arcgis.com/datasets/46c367ef407741c7af00153c62900c1b_0,,dd3a59e5-2463-4e8e-8d02-49a9951f457c,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:20:13.859533,90e6b24a-729c-43ea-9a24-2e060d24d07d,2020-10-20 17:01:11.97274
cad06335-631d-4030-aa26-a85d31ad3a34,https://data.wprdc.org/datastore/dump/cad06335-631d-4030-aa26-a85d31ad3a34,CSV,,48,a00335d0-1f12-4982-b14a-cd2feab636c1,,active,"{""datastore_active"": true}",Special Election - 32nd Legislative District,,text/csv,,,2023-04-09 11:01:25.845943,,,,,2023-01-31 16:01:23.604016,datapusher,ea85f4b5-0b95-41b8-86ee-f1e6d16fc409,f,8192 bytes,8192.0,8192 bytes,8192.0,3.0,3.0,c,0.0,1.0,0.0,1.0,election-results,Allegheny County Election Results,,,cc-zero,e71db1da-8552-4936-950b-10231fd6c800,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-09 15:01:28.301901,e7f3f84d-571d-45a8-a84a-b79ce88bc083,2015-07-22 14:10:46.050458
61e545bf-b3b0-4768-b30c-3ad91b787a67,https://data.wprdc.org/datastore/dump/61e545bf-b3b0-4768-b30c-3ad91b787a67,CSV,,3,7c132671-57cb-4825-85f1-248ceec0a886,,active,"{""datastore_active"": true}",CSV,,text/csv,,,2023-03-29 08:01:37.351962,,,,,2021-03-09 21:01:33.859373,datapusher,06c15511-37dd-44eb-9148-73c135457b07,f,8192 bytes,8192.0,8192 bytes,8192.0,1.0,1.0,6,0.0,1.0,0.0,1.0,uptown-ipod-zoning,Uptown IPOD Zoning,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/fa45f8c9e9a44e4a95609d7859d776e3_0,notspecified,c41c2239-02f7-4bcc-a545-a0869bef5ea7,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-29 12:01:44.930519,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:01:33.785196
7e29f9b2-84f9-4072-8a7e-15f20b5d9bf2,https://data.wprdc.org/datastore/dump/7e29f9b2-84f9-4072-8a7e-15f20b5d9bf2,CSV,,3,3e057d03-0946-46b8-aa77-1c66cf385e82,,active,"{""datastore_active"": true}",CSV,,text/csv,,,2023-04-08 13:20:04.381707,,,,,2020-10-20 17:01:12.122179,datapusher,676409b6-c7d2-476f-b87d-e1d707c8aa36,f,104 kB,106496.0,0 bytes,0.0,46.0,-1.0,7,-106496.0,0.0,-47.0,-0.021739130434782608,allegheny-county-dam-locations2,Allegheny County Dam Locations,,https://openac-alcogis.opendata.arcgis.com/datasets/46c367ef407741c7af00153c62900c1b_0,,dd3a59e5-2463-4e8e-8d02-49a9951f457c,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:20:13.859533,90e6b24a-729c-43ea-9a24-2e060d24d07d,2020-10-20 17:01:11.97274
4fa59e76-4d3f-456d-abca-0759a3a645b9,https://data.wprdc.org/datastore/dump/4fa59e76-4d3f-456d-abca-0759a3a645b9,CSV,,189,a1eb9d89-800b-49c6-a94b-8a8e56d08439,,active,"{""datastore_active"": true}",2023-02 Services Archive,,text/csv,,,2023-02-10 05:05:31.416663,,,,,2023-02-10 10:04:55.037819,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f,552 kB,565248.0,360 kB,368640.0,207.0,207.0,4,-196608.0,0.6521739130434783,0.0,1.0,bigburgh-social-service-listings,BigBurgh Social Service Listings,,,cc-by,7f1e8a7e-2e69-4f12-9de5-a5b9e2682865,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-15 16:15:36.446825,3ce6f225-abed-46d2-9f0e-956c736793ca,2018-02-19 19:23:26.124213
705bfbfe-2c8b-4fe0-8842-d5708d82291e,https://data.wprdc.org/dataset/3dc68ef8-02e6-43ca-8ec3-adf99b940ef6/resource/705bfbfe-2c8b-4fe0-8842-d5708d82291e/download/tax-liens-by-tract-feb-2022.csv,CSV,,8,b47b5bfc-851f-46e1-84fb-3f2dcba15033,,active,"{""datastore_active"": true}",Tax Liens by Tract Feb 2022,,text/csv,,12603.0,2022-03-10 19:56:58.81777,,,,,2022-03-10 19:56:58.87577,upload,3dc68ef8-02e6-43ca-8ec3-adf99b940ef6,f,80 kB,81920.0,112 kB,114688.0,404.0,808.0,7,32768.0,1.4,404.0,2.0,housing-indicators,Housing Indicators,,,cc-by,b7f44f73-4209-4755-82d0-4dd39a49fee5,,,,,active,dataset,4eb88a01-738a-4ca1-96e4-b0bf8d3ec3dc,f,2023-03-02 17:10:08.12675,9c1c3a99-0232-4b6c-b105-4a1ac5074184,2022-03-08 22:29:48.056311
80e2940e-918e-49de-80e4-00932a6a0c31,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Wooded_Areas/FeatureServer/0,HTML,,1,ad569861-fd9d-498d-808c-73fbfb7afad4,,active,"{""datastore_active"": false}",Esri Rest API,,text/html,,,2023-04-08 13:33:11.70813,,,,,2019-01-01 17:46:03.26038,,8d3104f6-a1dc-46b0-a2bc-9715af02f543,f,,,,,,,8,,,,,allegheny-county-wooded-area-boundaries,Allegheny County Wooded Area Boundaries,,http://openac-alcogis.opendata.arcgis.com/datasets/633565f21e534a4e8b8143dc0fffbe6c_0,notspecified,cad7cda7-9044-4744-81c8-ecb4a2c078a2,,,,,active,dataset,f6dcf8fb-2051-4226-8c74-de9fbc699684,f,2023-04-08 17:34:05.323192,90e6b24a-729c-43ea-9a24-2e060d24d07d,2017-05-23 14:33:22.595877
a6f52fb9-6c3a-40e4-adc4-2bd806b165fd,https://data.wprdc.org/datastore/dump/a6f52fb9-6c3a-40e4-adc4-2bd806b165fd,CSV,Archive of data from https://data.pa.gov/Health/COVID-19-Vaccinations-by-Race-Current-County-Healt/x5z9-57ub,4,b235ed13-3f5f-4206-aa8e-b3e52da43dba,,active,"{""datastore_active"": true}",COVID-19 Vaccinations by Race Current County Health (archive),,text/csv,,,2023-04-03 00:47:11.00827,,,,,2021-03-25 21:05:50.760661,datapusher,78dfb4f8-2ad5-4a7c-af4c-a5982e475a8a,f,2896 kB,2965504.0,2896 kB,2965504.0,7004.0,7140.0,a,0.0,1.0,136.0,1.0194174757281553,weekly-pennsylvania-covid-19-vaccinations-stats-archive,Weekly Pennsylvania COVID-19 Vaccinations Stats Archive,,,other-pd,91411747-9468-4005-9b4b-8e28e3d15380,,,,,active,dataset,4eb88a01-738a-4ca1-96e4-b0bf8d3ec3dc,f,2023-04-03 04:53:09.813096,c04d83b9-8d45-45c6-b6c3-f82aa39ae539,2021-03-15 14:44:37.502015
0b56e17d-ce1c-4b90-8f77-98095d7fec2b,https://data.wprdc.org/dataset/8f92ae09-4cfa-4e0d-9c46-779a66d93d1e/resource/0b56e17d-ce1c-4b90-8f77-98095d7fec2b/download/pittsburghpacity-designated-historic-districts.zip,ZIP,,5,c4a43b4d-fc19-43e3-88d1-d20a5e633009,,active,"{""datastore_active"": false}",Shapefile,,application/zip,,23167.0,2023-03-29 08:02:07.756994,,,,,2021-03-09 21:02:18.793438,upload,8f92ae09-4cfa-4e0d-9c46-779a66d93d1e,f,,,,,,,0,,,,,city-designated-historic-districts,City Designated Historic Districts,,https://pghgishub-pittsburghpa.opendata.arcgis.com/datasets/d6373af0b9e349b38a40ea6c99224730_0,notspecified,66337875-5ffe-48ab-b5e0-a9253194314e,,,,,active,dataset,9ecaff80-fb4a-457b-8141-e53f7c991890,f,2023-03-29 12:02:07.901705,90e6b24a-729c-43ea-9a24-2e060d24d07d,2021-03-09 21:02:18.724974
